"5","Подарили мне на день рождение, как самому большому кофеману. Теперь тащусь каждое утро. купила даже хорошое итальянское кофе, специально для нее. Очень довольна подарком. Работает быстро, расход кофе относительно не вилик. Но сразу подставлять чайник не надо. нужно что б в чашке настоялася кофе, и тогда уже спускать"
"5","Це в мене перша кавоварка, на авторитетного критика не претендую, але кава получається на порядок смачнішою ніж просто залити кип’ятком в кружці."
"5","Кофеварка суперская на свою цену)))"
"5","для двоих в самый раз!!спасибо!"
"5","Хорошая кофеварка. Пользуюсь уже несколько недель. Доволен. Кофе готовит быстро. Нет никакого неприятного запаха. Объём устраивает полностью."
"4","Прикольная кофеварка, для бюджетного варианта - отлично. Места почти не занимает, кофе делает, подогревает уже готовый, все это за маленькие деньги. Что еще нужно?"
"5","Сегодня получила спасибо,кофеварка как раз супер,не чего лишнего, компактная и простая в использовании,кто то писал,что шнур короткий не чего поточного у нас в электропиле гораздо короче)вообщем берите не прогодаете и цена вобще мизер."
"4","Пользуемся активно пол года.Посоветовала родственникам,купили у Вас еще две такие же.Никто не разочаровался) За такую цену - отличная кофеварка."
"5","Очень хорошая на свою цену кофеварка. Простая в использование. Недостатков не нешел)."
"5","Пользуюсь кофеваркой уже 9 мес на день по несколько раз. Работает отлично. Не сильно шумная и быстро варит кофе (при этом крепость напитка не страдает). Рекомендую как в дом, так и в офис)"
"5","отличная кофеварка"
"5","Очень рады покупки."
"4","рекомендую из-за простоты использования.Эта характеристика перекрывает любые(надуманные) недостатки"
"5","Распаковка и комплектация: https://youtu.be/zkK7ikVC9WE Хорошая и простая кофеварка, ничего в ней лишнего нет, кофе заваривается очень быстро...около 5-7 минут. Удобно и то, что в ней есть подогрев, то есть после приготовления кофе не остывает. Еще, её плюс заключается в компактности - на маленькой кухне особенно ценишь свободное пространство, а этой маленькой кофеварочке можно найти место хоть на столе, хоть на холодильнике. Объем приготовленного кофе составляет 500 мл, этого хватает примерно на две большие чашки, или на 3, 4 или 5 небольших чашечек."
"5","маленькая, удобная, правда немного шумит во время работы, хватает на чашки три, цена доступная. Советую"
"5","Замечательная кофеварка, быстро, просто, никаких заморочек. Приятная цена. Самое то для утреннего кофе!"
"4","Пользуюсь месяц, хорошая кофеварка"
"3","сегодня получила заказанную кофеварку,начиталась положительных отзывов и остановила свой выбор именно на ней.Конечно,за такую цену не стоит ожидать многого.Варит кофе быстро,уж очень быстро,поэтому кофе ненасыщенного вкуса.Корпус с очень слабенько пластмассы,приходится делать всё очень остороожно.."
"5","Отличная кофеварка!!!! Покупали год назад пользуемся по сей день и все супер. Чаши хватает на две полные обычные чашки."
"4","Кофеварка стоит этих денег. Варит не плохо. Нам хватает. Правда немного хлипкая."
"5","Для такой цены очень хорошая кофеварка. Варит кофе вкусно. Выглядит очень симпатично, много места не занимает. В использовании простая - налил воды, засыпал кофе, нажал кнопку - получил кофе. Готовый кофе сливается не сразу в чашку, а в стеклянный кувшинчик. Чтобы кофе в нем не остывало, нужно просто не выключать кофеварку после приготовления кофе, и тогда платформа под кувшинчиком будет его подогревать. Очень удобно. В общем, советую всем кофеманам. Тут некоторые жаловались на большой расход кофе. На одну чашку я насыпаю одну чайную ложку молотого кофе с горкой. Кофе получается отличный, насыщенный. При приготовлении в турке уходит столько же кофе. Поэтому сказать, что кофеварка использует очень много кофе, не могу."
"5","Соотношение цена качество - отлично! Для бытовой кофеварки пойдет на первое время"
"5","Отличная кофеварка. Есть в комплекте многоразовый фильтр, быстро варит, подогревает кофе после его варки и к этому всему цена приятная. Для 2-3 человек в семье ее хватает более чем. Я всем доволен."
"4","видео распаковки здесь: https://youtu.be/JYusWPctcrY"
"5","https://youtu.be/Pww7qqNKGao"
"5","Жду сообщений об акциях на многоразовый фильтр"
"5","довольна очень хорошая за такую цену"
"4","За такую цену, можно купить попробовать, что и как, так как у всех разные вкусы и мнения."
"4","всё понравилось!"
"5","Отличный аппарат за хорошую цену. Простая, как бревно. Кофе варит быстро. За один раз можно сварить около трех больших кружек."
"4","товар не разочаровал"
"5","Подробнее: http://bt.rozetka.com.ua/magio-mg-344/p301161/comments/#comment_form"
"3","Я не знаю зачем было делать фильтр размером с резервуар для воды. Купил этот прибор, решил сделать себе чашечку кофе. В среднем, для кофе в турке уходит столовая ложка кофе на чашку. Ну я и кинул столовую ложку кофе в фильтр, на выходе получил ярко желтую жидкость. Что бы добиться нормального цвета напитка, пришлось вкинуть в фильтр ТРЫ столовые ложки с горкой молотого кофе! Если вы покупаете зерна хорошего дорогого кофе, обратите внимание на кофеварки подороже, не делайте моих ошибок."
"5","Для такой цены результат великолепный, даже не ожидала когда покупала"
"5","кофе вкусный! цена отличная"
