"5","1. Всем у кого протекает кофе сверху рожка - пропускает давление, совет из своего опыта. В конструкцию рожка собственно между его корпусом и вынимающейся чашей - я вставил миллиметровую проволоку по кругу, благодаря которой рожек стал закручиваться на свое место с бОльшим усилием и место соединения стало практически герметичным. Это легко понять по тому, что как я снимаю рожок после приготовления кофе, то слышу характерный пшшшшш! и выход пара из него. 2. В конструкции чаши в рожке (съемная пластина на резинке) внутри есть маленькая штучка, шайба ч отверстием, которая играет очень важную роль в процессе приготовления эспрессо. Проход кофе через это отверстие под давлением приводит к экстракции кофейных масел и выделению пены. Но недочет конструкции приводит к тому, что эта шпунька, через неделю вываливается и просто лежит внутри. Соответственно кофе идет уже без давления. Для этого я прижал ее маленькой пружиной из нержавеющей стали. Пружина 4 мм. от старого кулера видеокарты. Это приспособление не дает шайбе сдвинуться с места во время мойки рожка или его стряхивания. Опыт пользования кофеваркой - 3 года."
"5","По такой цене-отличная кофеварка! Только надо к ней"" найти подход""-как и сколько накладывать кофе.как закрывать и как использовать.!(я сначала думала,что мне попался брак! ...Поменяла колличество кофе и качество помола-теперь работает-супер!)"
"3","работает нормально....."
"4","Делает хороший кофе, и пенку поднимает отлично. При первом запуске вода сама не заполнила помпу, и она работала на сухую, пришлось изобретательствовать..."
"5","Пока все нормально. Товар полностью соответствует описанию, инструкцию легкая и простая. Кофе выходит вкусный, пенку взбивает хорошо."
"5","Все супер)) кофе отличный))"
"5","Все просто и доступно. Что с утра и надо!"
"5","Покупал ее года три назад еще,доволен полностью,единственное раза четыре проподало давление,но после того как я открутил и закрутил болтик все наладилось.Вообщем рекомендую."
"3","Включала по инструкции - первая подача воды не сразу пошла. Сейчас все нормально, капучино пока не делали."
"5","Пользуемся всем офисом. Ковеварка просто супер! Советую.Нареканий нет абсолютно за такую цену. Подогревом чашек не пользуемся. Подача пара для взбивания молочной пенки очень быстро работает. Домой такую же куплю."
"4","Первый день - полет нормальный. Как и писал кто-то раньше в отзывах. Первая подача воды не сразу пошла. А аж с 3 попытки, так как насос не хотел качать воду. Но выключил и включил потом еще раз и с 3 раза все пошло качаться. Ну и после этого все пока хорошо. Пена крутая получается!"
"5","Желательно использовать филтрованую воду. Раз за полгода промывать."
"4","Кофеварка отличная .Прослужила около 4 лет!Хорошая пенка,вкусный кофе.Периодически чистили лимонной кислотой,когда плохо текла.Сейчас сдали в сервис,сломалась.Думаем,покупать снова такую же,или Delonghi,особо выбора в таком ценовом диапазоне и нет."
"3","Хорошая кофеварка!"
"5","Отличная кофеварка!!!Пользуюсь полтора года - всё отлично!!!Каждое утро начинается с кружки кофе.Пенка есть,кофе получается крепким и ароматным.В капучинаторе лучше взбивать сливки,а не молоко,тогда пенка будет крепче и гуще.Было такое,что пару раз забивалась и начинала парить и разбрызгивать кофе...Почистила хорошенько саму кофеварку - и все отлично.Турку мою после каждого приготовления кофе,так что она не забивается и кофе всегда течет отлично.Вывод:при нормальном уходе техника и работать будет долго и без перебоев."
"4","Хорошая. Пользуюсь год. Без проблем. Покупал не здесь."
"3","У меня такая уже 2 года ,скажем так. средняя кофеварочка."
"3","Такое ("
"5","Лучшее сочетание цена-качество. Я доволен."
"2","через месяц одни проблемы с ней, жадный платит дважды."
"2","Контейнер для воды воняет страшно, крепление турки ослабилось через месяц, вода брызжет из турки раз через раз, система недоработана. Лутше доплатить но взять нормальную."
"5","Доволен всем."
"5","пользуюсь агрегатом на протяжении трех лет,кофе пьем каждый день,так что за такие деньги машинка супер)))) правда со временем забиваются верхнее и нижнее ситечка,поэтому для профилактики нужно их чистить,и полностью вода разъела силуминовый болт который держит верхнее ситечко(сделал сам),в остальном-все класс))))сейчас купил следующую модель 1513 а эта варит на даче))) вердикт-ЗА ТАКИЕ ДЕНЬГИ СУПЕР ПУПЕР)))))))"
"5","Кофеварка просто отличная. Очень радует регулированая подача воды, я не люблю пить с мензурок и сильно крепкий крепкий. Мы с мужем довольны."
"5","Кофеварка отличная,кофе с пенкой получается Вобщем,покупайте. Кстати, кто-то писал что капучинатор плохо работает, и две порции эспрессо одновременно не приготовить. У меня с этим проблем не возникало."
"3","Cвоих денег машина стоит. При тщательном уходе, эксплуатации семьёй (не целым офисом), при использовании фильтрованной воды из-под крана (не минералки из бутылок) года три, думаю, прослужит. Хотя большие сомнения вызывают завленные 15 Бар. Но за такие деньги большего и не ожидал. Нормальнай латте пока тоже не получилось приготовить, но, правда и молока 4-6% жирности пока тоже не нашел."
"4","купил 3 месяца назад, неплохая. как для домашнего использования. Смущает немного клапан для воды, неизвестно сколько он выдержит, пока не начнет течь... Подогрев чешек возможно здесь и не нужен, потому как она тянет 1 киловат, а что бы разогреть подогрев надо мин 15."
"5","Недавно приобрела, кофеварка просто отличная! Если вам нужна для дома, то это именно она. Очень довольна тем,что сам регулируеш подачю воды, так как я не пью кофе ""мензурками""."
"5","Нам на свадьбу подарили этот аппарат я в восторге очень густая пенка на кофе прямо шапочка, единственное в чем не разобралась так это как взбивать пенку для каппучино и латте)а так все супер за такую-то цену"
"4","купили два дня назад, пока довольны)"
"4","Хороший аппарат за свою цену. Как и любая техника, время от времени, требует ухода. Достаточно придерживаться двух правил: 1. После приготовления не оставлять держатель, сразу нужно мыть. 2. Раз в неделю открутить болт под бойлером и промыть решетку в от кофейного жира. -- Для приготовления крепкого вкусного напитка, кофе-порошок необходимо утрамбовывать. Достаточно одной мерной ложечки с небольшим верхом на одну классическую кофейную чашку до 70 мл. -- Кому кофе кажется не крепким - либо дают мало порошка, либо большая чашка."
"5","Жена торчит,а я просто балдею!!!!!!!!!!!!!!!!!"
"5","Кофеварка супер.Никак не можем напиться кофе..."
